"Time","Amplitude"
"0d 00:00:17.832","4.062545E-3"
"0d 00:00:17.833","6.252731E-3"
"0d 00:00:17.834","3.024333E-3"
"0d 00:00:17.835","-2.711402E-3"
"0d 00:00:17.836","-5.772024E-3"
"0d 00:00:17.837","-3.341063E-3"
"0d 00:00:17.838","2.352644E-3"
"0d 00:00:17.839","6.086138E-3"
"0d 00:00:17.840","4.534053E-3"
"0d 00:00:17.841","-797.858267E-6"
"0d 00:00:17.842","-5.041175E-3"
"0d 00:00:17.843","-4.323153E-3"
"0d 00:00:17.844","640.463971E-6"
"0d 00:00:17.845","5.154600E-3"
"0d 00:00:17.846","4.987922E-3"
"0d 00:00:17.847","204.907962E-6"
"0d 00:00:17.848","-4.974672E-3"
"0d 00:00:17.849","-5.900640E-3"
"0d 00:00:17.850","-1.756065E-3"
"0d 00:00:17.851","3.589940E-3"
"0d 00:00:17.852","5.232664E-3"
"0d 00:00:17.853","1.778935E-3"
"0d 00:00:17.854","-3.499808E-3"
"0d 00:00:17.855","-5.653282E-3"
"0d 00:00:17.856","-2.529364E-3"
"0d 00:00:17.857","3.145860E-3"
"0d 00:00:17.858","6.237371E-3"
"0d 00:00:17.859","3.988532E-3"
"0d 00:00:17.860","-1.541114E-3"
"0d 00:00:17.861","-5.395206E-3"
"0d 00:00:17.862","-4.119258E-3"
"0d 00:00:17.863","1.021670E-3"
"0d 00:00:17.864","5.157469E-3"
"0d 00:00:17.865","4.421809E-3"
"0d 00:00:17.866","-554.129192E-6"
"0d 00:00:17.867","-5.295453E-3"
"0d 00:00:17.868","-5.454957E-3"
"0d 00:00:17.869","-835.751049E-6"
"0d 00:00:17.870","4.305346E-3"
"0d 00:00:17.871","5.279840E-3"
"0d 00:00:17.872","1.298651E-3"
"0d 00:00:17.873","-3.922198E-3"
"0d 00:00:17.874","-5.499011E-3"
"0d 00:00:17.875","-1.857421E-3"
"0d 00:00:17.876","3.690200E-3"
"0d 00:00:17.877","6.069259E-3"
"0d 00:00:17.878","3.132864E-3"
"0d 00:00:17.879","-2.507675E-3"
"0d 00:00:17.880","-5.777341E-3"
"0d 00:00:17.881","-3.672815E-3"
"0d 00:00:17.882","1.841724E-3"
"0d 00:00:17.883","5.648641E-3"
"0d 00:00:17.884","4.283150E-3"
"0d 00:00:17.885","-1.008758E-3"
"0d 00:00:17.886","-5.440104E-3"
"0d 00:00:17.887","-4.960663E-3"
"0d 00:00:17.888","-29.875378E-6"
"0d 00:00:17.889","4.735585E-3"
"0d 00:00:17.890","4.874328E-3"
"0d 00:00:17.891","180.855751E-6"
"0d 00:00:17.892","-5.166499E-3"
"0d 00:00:17.893","-6.340079E-3"
"0d 00:00:17.894","-2.276099E-3"
"0d 00:00:17.895","3.227216E-3"
"0d 00:00:17.896","5.098309E-3"
"0d 00:00:17.897","1.707201E-3"
"0d 00:00:17.898","-3.799659E-3"
"0d 00:00:17.899","-6.354510E-3"
"0d 00:00:17.900","-3.517193E-3"
"0d 00:00:17.901","2.182084E-3"
"0d 00:00:17.902","5.584502E-3"
"0d 00:00:17.903","3.733072E-3"
"0d 00:00:17.904","-1.555376E-3"
"0d 00:00:17.905","-5.374783E-3"
"0d 00:00:17.906","-4.072335E-3"
"0d 00:00:17.907","1.279662E-3"
"0d 00:00:17.908","5.774978E-3"
"0d 00:00:17.909","5.335793E-3"
"0d 00:00:17.910","397.494440E-6"
"0d 00:00:17.911","-4.580301E-3"
"0d 00:00:17.912","-5.049952E-3"
"0d 00:00:17.913","-562.062202E-6"
"0d 00:00:17.914","4.704528E-3"
"0d 00:00:17.915","5.877263E-3"
"0d 00:00:17.916","1.877338E-3"
"0d 00:00:17.917","-3.722523E-3"
"0d 00:00:17.918","-5.906464E-3"
"0d 00:00:17.919","-2.731234E-3"
"0d 00:00:17.920","2.803391E-3"
"0d 00:00:17.921","5.553613E-3"
"0d 00:00:17.922","3.038174E-3"
"0d 00:00:17.923","-2.387414E-3"
"0d 00:00:17.924","-5.705606E-3"
"0d 00:00:17.925","-3.766492E-3"
"0d 00:00:17.926","1.729987E-3"
"0d 00:00:17.927","5.751179E-3"
"0d 00:00:17.928","4.643933E-3"
"0d 00:00:17.929","-581.135184E-6"
"0d 00:00:17.930","-5.224984E-3"
"0d 00:00:17.931","-5.056281E-3"
"0d 00:00:17.932","-217.820202E-6"
"0d 00:00:17.933","4.802509E-3"
"0d 00:00:17.934","5.418330E-3"
"0d 00:00:17.935","1.153831E-3"
"0d 00:00:17.936","-4.036467E-3"
"0d 00:00:17.937","-5.298913E-3"
"0d 00:00:17.938","-1.315951E-3"
"0d 00:00:17.939","4.343239E-3"
"0d 00:00:17.940","6.546674E-3"
"0d 00:00:17.941","3.355410E-3"
"0d 00:00:17.942","-2.326229E-3"
"0d 00:00:17.943","-5.381028E-3"
"0d 00:00:17.944","-3.062901E-3"
"0d 00:00:17.945","2.406571E-3"
"0d 00:00:17.946","5.896336E-3"
"0d 00:00:17.947","4.197659E-3"
"0d 00:00:17.948","-1.155772E-3"
"0d 00:00:17.949","-5.365500E-3"
"0d 00:00:17.950","-4.613552E-3"
"0d 00:00:17.951","389.308249E-6"
"0d 00:00:17.952","4.982183E-3"
"0d 00:00:17.953","4.980327E-3"
"0d 00:00:17.954","469.144712E-6"
"0d 00:00:17.955","-4.387545E-3"
"0d 00:00:17.956","-5.028262E-3"
"0d 00:00:17.957","-711.607881E-6"
"0d 00:00:17.958","4.650179E-3"
"0d 00:00:17.959","6.172557E-3"
"0d 00:00:17.960","2.496704E-3"
"0d 00:00:17.961","-3.048639E-3"
"0d 00:00:17.962","-5.406009E-3"
"0d 00:00:17.963","-2.375852E-3"
"0d 00:00:17.964","3.249918E-3"
"0d 00:00:17.965","6.280750E-3"
"0d 00:00:17.966","3.946335E-3"
"0d 00:00:17.967","-1.701884E-3"
"0d 00:00:17.968","-5.649738E-3"
"0d 00:00:17.969","-4.388136E-3"
"0d 00:00:17.970","805.538096E-6"
"0d 00:00:17.971","5.044044E-3"
"0d 00:00:17.972","4.411007E-3"
"0d 00:00:17.973","-519.358978E-6"
"0d 00:00:17.974","-5.271823E-3"
"0d 00:00:17.975","-5.460612E-3"
"0d 00:00:17.976","-859.972048E-6"
"0d 00:00:17.977","4.248211E-3"
"0d 00:00:17.978","5.149958E-3"
"0d 00:00:17.979","1.069522E-3"
"0d 00:00:17.980","-4.266694E-3"
"0d 00:00:17.981","-5.960813E-3"
"0d 00:00:17.982","-2.385389E-3"
"0d 00:00:17.983","3.197847E-3"
"0d 00:00:17.984","5.684508E-3"
"0d 00:00:17.985","2.874450E-3"
"0d 00:00:17.986","-2.652495E-3"
"0d 00:00:17.987","-5.858022E-3"
"0d 00:00:17.988","-3.717712E-3"
"0d 00:00:17.989","1.894639E-3"
"0d 00:00:17.990","5.909839E-3"
"0d 00:00:17.991","4.810358E-3"
"0d 00:00:17.992","-283.647306E-6"
"0d 00:00:17.993","-4.708579E-3"
"0d 00:00:17.994","-4.418433E-3"
"0d 00:00:17.995","250.480573E-6"
"0d 00:00:17.996","4.846478E-3"
"0d 00:00:17.997","4.999231E-3"
"0d 00:00:17.998","392.093242E-6"
"0d 00:00:17.999","-5.011384E-3"
"0d 00:00:18.000","-6.481100E-3"
"0d 00:00:18.001","-2.822801E-3"
"0d 00:00:18.002","2.435940E-3"
"0d 00:00:18.003","4.361890E-3"
"0d 00:00:18.004","1.210290E-3"
"0d 00:00:18.005","-4.100860E-3"
"0d 00:00:18.006","-6.637735E-3"
"0d 00:00:18.007","-3.901269E-3"
"0d 00:00:18.008","1.728468E-3"
"0d 00:00:18.009","5.174432E-3"
"0d 00:00:18.010","3.421912E-3"
"0d 00:00:18.011","-1.855058E-3"
"0d 00:00:18.012","-5.820129E-3"
"0d 00:00:18.013","-4.740142E-3"
"0d 00:00:18.014","473.195611E-6"
"0d 00:00:18.015","5.039402E-3"
"0d 00:00:18.016","4.843778E-3"
"0d 00:00:18.017","151.149160E-6"
"0d 00:00:18.018","-4.723095E-3"
"0d 00:00:18.019","-5.268025E-3"
"0d 00:00:18.020","-921.241891E-6"
"0d 00:00:18.021","4.349821E-3"
"0d 00:00:18.022","5.767551E-3"
"0d 00:00:18.023","2.116257E-3"
"0d 00:00:18.024","-3.260805E-3"
"0d 00:00:18.025","-5.472258E-3"
"0d 00:00:18.026","-2.484298E-3"
"0d 00:00:18.027","2.916478E-3"
"0d 00:00:18.028","5.689487E-3"
"0d 00:00:18.029","3.262408E-3"
"0d 00:00:18.030","-2.195334E-3"
"0d 00:00:18.031","-5.752107E-3"
"0d 00:00:18.032","-4.128035E-3"
"0d 00:00:18.033","1.174423E-3"
"0d 00:00:18.034","5.227854E-3"
"0d 00:00:18.035","4.342901E-3"
"0d 00:00:18.036","-633.121717E-6"
"0d 00:00:18.037","-5.148692E-3"
"0d 00:00:18.038","-4.976192E-3"
"0d 00:00:18.039","-130.557091E-6"
"0d 00:00:18.040","5.022524E-3"
"0d 00:00:18.041","5.866039E-3"
"0d 00:00:18.042","1.738426E-3"
"0d 00:00:18.043","-3.593991E-3"
"0d 00:00:18.044","-5.264987E-3"
"0d 00:00:18.045","-1.718847E-3"
"0d 00:00:18.046","3.729781E-3"
"0d 00:00:18.047","6.016682E-3"
"0d 00:00:18.048","3.037921E-3"
"0d 00:00:18.049","-2.569536E-3"
"0d 00:00:18.050","-5.794220E-3"
"0d 00:00:18.051","-3.725983E-3"
"0d 00:00:18.052","1.651838E-3"
"0d 00:00:18.053","5.306762E-3"
"0d 00:00:18.054","3.901691E-3"
"0d 00:00:18.055","-1.264809E-3"
"0d 00:00:18.056","-5.458164E-3"
"0d 00:00:18.057","-4.725880E-3"
"0d 00:00:18.058","358.166965E-6"
"0d 00:00:18.059","5.146329E-3"
"0d 00:00:18.060","5.302795E-3"
"0d 00:00:18.061","753.129593E-6"
"0d 00:00:18.062","-4.339610E-3"
"0d 00:00:18.063","-5.302626E-3"
"0d 00:00:18.064","-1.182272E-3"
"0d 00:00:18.065","4.274205E-3"
"0d 00:00:18.066","6.081749E-3"
"0d 00:00:18.067","2.666504E-3"
"0d 00:00:18.068","-2.797821E-3"
"0d 00:00:18.069","-5.263046E-3"
"0d 00:00:18.070","-2.355851E-3"
"0d 00:00:18.071","3.292706E-3"
"0d 00:00:18.072","6.499920E-3"
"0d 00:00:18.073","4.412188E-3"
"0d 00:00:18.074","-1.030363E-3"
"0d 00:00:18.075","-4.898296E-3"
"0d 00:00:18.076","-3.655852E-3"
"0d 00:00:18.077","1.524657E-3"
"0d 00:00:18.078","5.791857E-3"
"0d 00:00:18.079","5.171816E-3"
"0d 00:00:18.080","160.179288E-6"
"0d 00:00:18.081","-4.802762E-3"
"0d 00:00:18.082","-5.276718E-3"
"0d 00:00:18.083","-885.458952E-6"
"0d 00:00:18.084","4.243992E-3"
"0d 00:00:18.085","5.358411E-3"
"0d 00:00:18.086","1.466932E-3"
"0d 00:00:18.087","-3.866245E-3"
"0d 00:00:18.088","-5.729659E-3"
"0d 00:00:18.089","-2.327579E-3"
"0d 00:00:18.090","3.253716E-3"
"0d 00:00:18.091","5.917941E-3"
"0d 00:00:18.092","3.300301E-3"
"0d 00:00:18.093","-2.173560E-3"
"0d 00:00:18.094","-5.492175E-3"
"0d 00:00:18.095","-3.526561E-3"
"0d 00:00:18.096","1.999372E-3"
"0d 00:00:18.097","6.040903E-3"
"0d 00:00:18.098","4.987332E-3"
"0d 00:00:18.099","-141.021913E-6"
"0d 00:00:18.100","-4.726977E-3"
"0d 00:00:18.101","-4.630177E-3"
"0d 00:00:18.102","-11.899515E-6"
"0d 00:00:18.103","4.734150E-3"
"0d 00:00:18.104","5.152659E-3"
"0d 00:00:18.105","810.264144E-6"
"0d 00:00:18.106","-4.388389E-3"
"0d 00:00:18.107","-5.672862E-3"
"0d 00:00:18.108","-1.807292E-3"
"0d 00:00:18.109","3.636104E-3"
"0d 00:00:18.110","5.636066E-3"
"0d 00:00:18.111","2.349437E-3"
"0d 00:00:18.112","-3.342245E-3"
"0d 00:00:18.113","-6.408522E-3"
"0d 00:00:18.114","-4.163733E-3"
"0d 00:00:18.115","1.171891E-3"
"0d 00:00:18.116","4.518693E-3"
"0d 00:00:18.117","2.726508E-3"
"0d 00:00:18.118","-2.611733E-3"
"0d 00:00:18.119","-6.637144E-3"
"0d 00:00:18.120","-5.540364E-3"
"0d 00:00:18.121","-124.902712E-6"
"0d 00:00:18.122","4.815590E-3"
"0d 00:00:18.123","4.959060E-3"
"0d 00:00:18.124","365.931187E-6"
"0d 00:00:18.125","-4.677185E-3"
"0d 00:00:18.126","-5.504749E-3"
"0d 00:00:18.127","-1.352494E-3"
"0d 00:00:18.128","3.870887E-3"
"0d 00:00:18.129","5.300010E-3"
"0d 00:00:18.130","1.649729E-3"
"0d 00:00:18.131","-3.730962E-3"
"0d 00:00:18.132","-5.917941E-3"
"0d 00:00:18.133","-2.852170E-3"
"0d 00:00:18.134","2.665998E-3"
"0d 00:00:18.135","5.544161E-3"
"0d 00:00:18.136","3.166874E-3"
"0d 00:00:18.137","-2.295762E-3"
"0d 00:00:18.138","-5.874225E-3"
"0d 00:00:18.139","-4.214538E-3"
"0d 00:00:18.140","1.251053E-3"
"0d 00:00:18.141","5.559437E-3"
"0d 00:00:18.142","4.890532E-3"
"0d 00:00:18.143","-8.776947E-6"
"0d 00:00:18.144","-4.569836E-3"
"0d 00:00:18.145","-4.479028E-3"
"0d 00:00:18.146","315.801315E-6"
"0d 00:00:18.147","5.470232E-3"
"0d 00:00:18.148","6.300160E-3"
"0d 00:00:18.149","2.058785E-3"
"0d 00:00:18.150","-3.498626E-3"
"0d 00:00:18.151","-5.468713E-3"
"0d 00:00:18.152","-2.171029E-3"
"0d 00:00:18.153","3.247049E-3"
"0d 00:00:18.154","5.738351E-3"
"0d 00:00:18.155","3.064421E-3"
"0d 00:00:18.156","-2.248080E-3"
"0d 00:00:18.157","-5.244732E-3"
"0d 00:00:18.158","-3.041465E-3"
"0d 00:00:18.159","2.432987E-3"
"0d 00:00:18.160","6.169603E-3"
"0d 00:00:18.161","4.767148E-3"
"0d 00:00:18.162","-513.451417E-6"
"0d 00:00:18.163","-4.961085E-3"
"0d 00:00:18.164","-4.587136E-3"
"0d 00:00:18.165","180.180601E-6"
"0d 00:00:18.166","4.789091E-3"
"0d 00:00:18.167","4.873062E-3"
"0d 00:00:18.168","255.881771E-6"
"0d 00:00:18.169","-4.967752E-3"
"0d 00:00:18.170","-6.056516E-3"
"0d 00:00:18.171","-1.946204E-3"
"0d 00:00:18.172","3.664544E-3"
"0d 00:00:18.173","5.761475E-3"
"0d 00:00:18.174","2.622282E-3"
"0d 00:00:18.175","-2.746594E-3"
"0d 00:00:18.176","-5.354275E-3"
"0d 00:00:18.177","-2.723639E-3"
"0d 00:00:18.178","2.767186E-3"
"0d 00:00:18.179","6.063942E-3"
"0d 00:00:18.180","4.159682E-3"
"0d 00:00:18.181","-1.231220E-3"
"0d 00:00:18.182","-5.270135E-3"
"0d 00:00:18.183","-4.294712E-3"
"0d 00:00:18.184","748.656726E-6"
"0d 00:00:18.185","5.113669E-3"
"0d 00:00:18.186","4.750101E-3"
"0d 00:00:18.187","-42.028075E-6"
"0d 00:00:18.188","-4.975516E-3"
"0d 00:00:18.189","-5.574881E-3"
"0d 00:00:18.190","-1.291393E-3"
"0d 00:00:18.191","3.881183E-3"
"0d 00:00:18.192","5.157554E-3"
"0d 00:00:18.193","1.378740E-3"
"0d 00:00:18.194","-4.053599E-3"
"0d 00:00:18.195","-6.250790E-3"
"0d 00:00:18.196","-3.216160E-3"
"0d 00:00:18.197","2.258207E-3"
"0d 00:00:18.198","5.150971E-3"
"0d 00:00:18.199","2.874450E-3"
"0d 00:00:18.200","-2.433155E-3"
"0d 00:00:18.201","-5.853464E-3"
"0d 00:00:18.202","-4.127781E-3"
"0d 00:00:18.203","1.242276E-3"
"0d 00:00:18.204","5.357398E-3"
"0d 00:00:18.205","4.518187E-3"
"0d 00:00:18.206","-451.590817E-6"
"0d 00:00:18.207","-5.009780E-3"
"0d 00:00:18.208","-4.964967E-3"
"0d 00:00:18.209","-363.146194E-6"
"0d 00:00:18.210","4.499283E-3"
"0d 00:00:18.211","5.121180E-3"
"0d 00:00:18.212","906.219808E-6"
"0d 00:00:18.213","-4.341888E-3"
"0d 00:00:18.214","-5.818272E-3"
"0d 00:00:18.215","-2.127313E-3"
"0d 00:00:18.216","3.349587E-3"
"0d 00:00:18.217","5.593447E-3"
"0d 00:00:18.218","2.581098E-3"
"0d 00:00:18.219","-2.949561E-3"
"0d 00:00:18.220","-5.975329E-3"
"0d 00:00:18.221","-3.706910E-3"
"0d 00:00:18.222","1.775560E-3"
"0d 00:00:18.223","5.433690E-3"
"0d 00:00:18.224","3.982793E-3"
"0d 00:00:18.225","-1.194424E-3"
"0d 00:00:18.226","-5.371998E-3"
"0d 00:00:18.227","-4.699127E-3"
"0d 00:00:18.228","233.686222E-6"
"0d 00:00:18.229","4.874497E-3"
"0d 00:00:18.230","4.994167E-3"
"0d 00:00:18.231","533.874698E-6"
"0d 00:00:18.232","-4.452950E-3"
"0d 00:00:18.233","-5.426854E-3"
"0d 00:00:18.234","-1.504149E-3"
"0d 00:00:18.235","3.630702E-3"
"0d 00:00:18.236","5.180424E-3"
"0d 00:00:18.237","1.702475E-3"
"0d 00:00:18.238","-3.653404E-3"
"0d 00:00:18.239","-5.974907E-3"
"0d 00:00:18.240","-3.019945E-3"
"0d 00:00:18.241","2.594432E-3"
"0d 00:00:18.242","5.788650E-3"
"0d 00:00:18.243","3.741680E-3"
"0d 00:00:18.244","-1.637069E-3"
"0d 00:00:18.245","-5.453522E-3"
"0d 00:00:18.246","-4.212091E-3"
"0d 00:00:18.247","951.286057E-6"
"0d 00:00:18.248","5.325328E-3"
"0d 00:00:18.249","5.003535E-3"
"0d 00:00:18.250","404.499119E-6"
"0d 00:00:18.251","-4.169894E-3"
"0d 00:00:18.252","-4.429995E-3"
"0d 00:00:18.253","-33.166734E-6"
"0d 00:00:18.254","5.043285E-3"
"0d 00:00:18.255","6.201082E-3"
"0d 00:00:18.256","2.432818E-3"
"0d 00:00:18.257","-2.843309E-3"
"0d 00:00:18.258","-4.812890E-3"
"0d 00:00:18.259","-1.626098E-3"
"0d 00:00:18.260","3.780839E-3"
"0d 00:00:18.261","6.423038E-3"
"0d 00:00:18.262","3.879073E-3"
"0d 00:00:18.263","-1.604409E-3"
"0d 00:00:18.264","-5.134936E-3"
"0d 00:00:18.265","-3.582936E-3"
"0d 00:00:18.266","1.457058E-3"
"0d 00:00:18.267","5.121433E-3"
"0d 00:00:18.268","3.868608E-3"
"0d 00:00:18.269","-1.312069E-3"
"0d 00:00:18.270","-5.854055E-3"
"0d 00:00:18.271","-5.662059E-3"
"0d 00:00:18.272","-906.810564E-6"
"0d 00:00:18.273","4.040181E-3"
"0d 00:00:18.274","4.703093E-3"
"0d 00:00:18.275","582.823058E-6"
"0d 00:00:18.276","-4.442317E-3"
"0d 00:00:18.277","-5.632015E-3"
"0d 00:00:18.278","-1.740789E-3"
"0d 00:00:18.279","3.778645E-3"
"0d 00:00:18.280","5.958788E-3"
"0d 00:00:18.281","2.910402E-3"
"0d 00:00:18.282","-2.557045E-3"
"0d 00:00:18.283","-5.509054E-3"
"0d 00:00:18.284","-3.285194E-3"
"0d 00:00:18.285","1.976248E-3"
"0d 00:00:18.286","5.321446E-3"
"0d 00:00:18.287","3.653489E-3"
"0d 00:00:18.288","-1.547781E-3"
"0d 00:00:18.289","-5.603828E-3"
"0d 00:00:18.290","-4.816519E-3"
"0d 00:00:18.291","60.932269E-6"
"0d 00:00:18.292","4.492109E-3"
"0d 00:00:18.293","4.423159E-3"
"0d 00:00:18.294","-40.255806E-6"
"0d 00:00:18.295","-4.788331E-3"
"0d 00:00:18.296","-5.369804E-3"
"0d 00:00:18.297","-1.077033E-3"
"0d 00:00:18.298","4.256229E-3"
"0d 00:00:18.299","5.806204E-3"
"0d 00:00:18.300","2.213816E-3"
"0d 00:00:18.301","-3.280975E-3"
"0d 00:00:18.302","-5.739533E-3"
"0d 00:00:18.303","-2.988044E-3"
"0d 00:00:18.304","2.292302E-3"
"0d 00:00:18.305","5.139747E-3"
"0d 00:00:18.306","2.973697E-3"
"0d 00:00:18.307","-2.187063E-3"
"0d 00:00:18.308","-5.578003E-3"
"0d 00:00:18.309","-3.944731E-3"
"0d 00:00:18.310","1.368697E-3"
"0d 00:00:18.311","5.596907E-3"
"0d 00:00:18.312","5.014844E-3"
"0d 00:00:18.313","284.744425E-6"
"0d 00:00:18.314","-4.196140E-3"
"0d 00:00:18.315","-4.249140E-3"
"0d 00:00:18.316","188.535579E-6"
"0d 00:00:18.317","4.944206E-3"
"0d 00:00:18.318","5.509644E-3"
"0d 00:00:18.319","1.194509E-3"
"0d 00:00:18.320","-4.274458E-3"
"0d 00:00:18.321","-6.090948E-3"
"0d 00:00:18.322","-2.693848E-3"
"0d 00:00:18.323","2.740855E-3"
"0d 00:00:18.324","5.234774E-3"
"0d 00:00:18.325","2.611733E-3"
"0d 00:00:18.326","-2.627261E-3"
"0d 00:00:18.327","-5.568045E-3"
"0d 00:00:18.328","-3.326632E-3"
"0d 00:00:18.329","2.178877E-3"
"0d 00:00:18.330","5.974401E-3"
"0d 00:00:18.331","4.662247E-3"
"0d 00:00:18.332","-546.871332E-6"
"0d 00:00:18.333","-4.995433E-3"
"0d 00:00:18.334","-4.744868E-3"
"0d 00:00:18.335","-175.285765E-6"
"0d 00:00:18.336","4.327119E-3"
"0d 00:00:18.337","4.493966E-3"
"0d 00:00:18.338","87.094323E-6"
"0d 00:00:18.339","-4.955768E-3"
"0d 00:00:18.340","-6.065377E-3"
"0d 00:00:18.341","-2.252890E-3"
"0d 00:00:18.342","2.909642E-3"
"0d 00:00:18.343","4.649757E-3"
"0d 00:00:18.344","1.407772E-3"
"0d 00:00:18.345","-3.824217E-3"
"0d 00:00:18.346","-6.213066E-3"
"0d 00:00:18.347","-3.446218E-3"
"0d 00:00:18.348","2.024943E-3"
"0d 00:00:18.349","5.203801E-3"
"0d 00:00:18.350","3.212869E-3"
"0d 00:00:18.351","-2.180987E-3"
"0d 00:00:18.352","-6.172219E-3"
"0d 00:00:18.353","-5.149283E-3"
"0d 00:00:18.354","-46.669729E-6"
"0d 00:00:18.355","4.492109E-3"
"0d 00:00:18.356","4.474640E-3"
"0d 00:00:18.357","158.153839E-6"
"0d 00:00:18.358","-4.284332E-3"
"0d 00:00:18.359","-4.533884E-3"
"0d 00:00:18.360","-120.176663E-6"
"0d 00:00:18.361","5.050542E-3"
"0d 00:00:18.362","6.353075E-3"
"0d 00:00:18.363","2.716803E-3"
"0d 00:00:18.364","-2.464887E-3"
"0d 00:00:18.365","-4.394128E-3"
"0d 00:00:18.366","-1.246073E-3"
"0d 00:00:18.367","4.032585E-3"
"0d 00:00:18.368","6.444389E-3"
"0d 00:00:18.369","3.641505E-3"
"0d 00:00:18.370","-1.977514E-3"
"0d 00:00:18.371","-5.443648E-3"
"0d 00:00:18.372","-3.632643E-3"
"0d 00:00:18.373","1.792354E-3"
"0d 00:00:18.374","5.859119E-3"
"0d 00:00:18.375","4.947751E-3"
"0d 00:00:18.376","26.162054E-6"
"0d 00:00:18.377","-4.333618E-3"
"0d 00:00:18.378","-4.041869E-3"
"0d 00:00:18.379","724.857695E-6"
"0d 00:00:18.380","5.554120E-3"
"0d 00:00:18.381","5.946129E-3"
"0d 00:00:18.382","1.459843E-3"
"0d 00:00:18.383","-3.996802E-3"
"0d 00:00:18.384","-5.640117E-3"
"0d 00:00:18.385","-2.129844E-3"
"0d 00:00:18.386","3.120458E-3"
"0d 00:00:18.387","5.172745E-3"
"0d 00:00:18.388","2.144866E-3"
"0d 00:00:18.389","-3.200716E-3"
"0d 00:00:18.390","-5.960391E-3"
"0d 00:00:18.391","-3.533565E-3"
"0d 00:00:18.392","1.862907E-3"
"0d 00:00:18.393","5.241441E-3"
"0d 00:00:18.394","3.532046E-3"
"0d 00:00:18.395","-1.680954E-3"
"0d 00:00:18.396","-5.642311E-3"
"0d 00:00:18.397","-4.679885E-3"
"0d 00:00:18.398","333.439604E-6"
"0d 00:00:18.399","4.679041E-3"
"0d 00:00:18.400","4.232514E-3"
"0d 00:00:18.401","-762.834871E-6"
"0d 00:00:18.402","-5.951023E-3"
"0d 00:00:18.403","-6.730737E-3"
"0d 00:00:18.404","-2.445139E-3"
"0d 00:00:18.405","2.979436E-3"
"0d 00:00:18.406","4.686299E-3"
"0d 00:00:18.407","1.293249E-3"
"0d 00:00:18.408","-3.964817E-3"
"0d 00:00:18.409","-6.129938E-3"
"0d 00:00:18.410","-3.036908E-3"
"0d 00:00:18.411","2.572911E-3"
"0d 00:00:18.412","5.627036E-3"
"0d 00:00:18.413","3.456514E-3"
"0d 00:00:18.414","-1.856578E-3"
"0d 00:00:18.415","-5.379931E-3"
"0d 00:00:18.416","-3.791135E-3"
"0d 00:00:18.417","1.464147E-3"
"0d 00:00:18.418","5.484833E-3"
"0d 00:00:18.419","4.529580E-3"
"0d 00:00:18.420","-632.530961E-6"
"0d 00:00:18.421","-5.466350E-3"
"0d 00:00:18.422","-5.670330E-3"
"0d 00:00:18.423","-1.113153E-3"
"0d 00:00:18.424","3.987941E-3"
"0d 00:00:18.425","5.011384E-3"
"0d 00:00:18.426","1.156616E-3"
"0d 00:00:18.427","-3.929709E-3"
"0d 00:00:18.428","-5.467701E-3"
"0d 00:00:18.429","-1.893626E-3"
"0d 00:00:18.430","3.597536E-3"
"0d 00:00:18.431","6.014572E-3"
"0d 00:00:18.432","3.230592E-3"
"0d 00:00:18.433","-2.202170E-3"
"0d 00:00:18.434","-5.371070E-3"
"0d 00:00:18.435","-3.370348E-3"
"0d 00:00:18.436","1.943165E-3"
"0d 00:00:18.437","5.655561E-3"
"0d 00:00:18.438","4.408981E-3"
"0d 00:00:18.439","-598.689078E-6"
"0d 00:00:18.440","-4.739298E-3"
"0d 00:00:18.441","-4.117823E-3"
"0d 00:00:18.442","801.571591E-6"
"0d 00:00:18.443","5.583995E-3"
"0d 00:00:18.444","5.979886E-3"
"0d 00:00:18.445","1.777501E-3"
"0d 00:00:18.446","-3.104845E-3"
"0d 00:00:18.447","-4.138753E-3"
"0d 00:00:18.448","-325.844168E-6"
"0d 00:00:18.449","4.765123E-3"
"0d 00:00:18.450","6.323875E-3"
"0d 00:00:18.451","2.778832E-3"
"0d 00:00:18.452","-2.856896E-3"
"0d 00:00:18.453","-5.664929E-3"
"0d 00:00:18.454","-3.217004E-3"
"0d 00:00:18.455","2.106974E-3"
"0d 00:00:18.456","5.335034E-3"
"0d 00:00:18.457","3.509175E-3"
"0d 00:00:18.458","-1.722729E-3"
"0d 00:00:18.459","-5.590156E-3"
"0d 00:00:18.460","-4.505612E-3"
"0d 00:00:18.461","534.381060E-6"
"0d 00:00:18.462","4.853989E-3"
"0d 00:00:18.463","4.514305E-3"
"0d 00:00:18.464","-115.450614E-6"
"0d 00:00:18.465","-4.747907E-3"
"0d 00:00:18.466","-5.009780E-3"
"0d 00:00:18.467","-516.236410E-6"
"0d 00:00:18.468","4.654483E-3"
"0d 00:00:18.469","5.798693E-3"
"0d 00:00:18.470","1.909661E-3"
"0d 00:00:18.471","-3.512889E-3"
"0d 00:00:18.472","-5.596485E-3"
"0d 00:00:18.473","-2.473496E-3"
"0d 00:00:18.474","2.932935E-3"
"0d 00:00:18.475","5.610748E-3"
"0d 00:00:18.476","3.129150E-3"
"0d 00:00:18.477","-2.225041E-3"
"0d 00:00:18.478","-5.535722E-3"
"0d 00:00:18.479","-3.640408E-3"
"0d 00:00:18.480","1.871768E-3"
"0d 00:00:18.481","6.065715E-3"
